full_posRef,next_move_Ref,nb_W,nb_L,nb_D
3a14b245c45d25e46_5d346e235f36g5,d6e7,0,1,0
3a14b2456d12e23f9_3a23b13c123d4e45f5,e3c1,0,1,0
3a14b2456c345d5h8_4a5c6d3e567f456g5,c6d6,0,1,0
3a14b234c45d5e3f7g5_4d234e2456f246,f7e7,0,1,0
3a14b234c34e678g7_4d456e345f36g4h4,a4d4,0,1,0
3a14b234c34d7e4f8g8_4a3c6d34e135f46g4,c6c5,0,1,0
3a14b234c34d7e47f7_4a3c5d34e135f46g4,c5d5,0,1,0
3a14b234c34d45f37_3d23e4567f456g47,f5d5,0,1,0
3a14b234c34d24f37_3d3e4567f456g47h6,h6g5,0,1,0
3a14b234c346d6e46_4a3d345e135f46g4,e1e2,0,1,0
3a14b234c345d34f7_3d567e3456f45g45,f5f6,0,1,0
3a14b234c23d7e4f8g8_4a3c7d34e135f46g4,c7c6,0,1,0
3a14b234c234e3f7g5_4d234e1245f456,a4a3,0,1,0
3a14b234c234d4f37_3d3e4567f456g457,g5e3,0,1,0
3a14b2346c345d5e6_3b1c2d234e4f457h4i6,e4f6,0,1,0
3a14b2346c3456f7_3d345e1456f456i6,f5f7,0,1,0
3a14b2345c45d2e46_5c6d34e235f36g5,c6d6,0,1,0
3a14b2345c34d3e46_5c5d45e235f36g5,d5d3,0,1,0
3a14b2345c345e46_4a3d345e235f46g4,g4f5,0,1,0
3a13c5d5e2f36g46h6i5_5b2c3d3e45f5g5h45,e2h5,0,1,0
3a13c5d5e26f36g4h6i5_5a2b3d3e45f5g5h45,e6g6,0,1,0
3a13c5d15e26f6g4h6i5_5a2b3d34e4f5g5h45,d1f3,0,1,0
3a13c5d15e26f6g4h67_5a2b3d34e45f5g5h5,h7h5,0,1,0
3a13c5d15e256g3h67_5a2b3c3d34e4f5g5h5,g3g4,0,1,0
3a13c567d7e347f5g6_3b34c234d5e6f367g7,g7e5,0,1,0
3a13c567d67e34f5g6_3b34c234d5e56f367,e5c5,0,1,0
3a13c567d27e7f5g6h8_3b34c234d6e6f378g8,f8h8,0,1,0
3a13c567d27e7f5g6h7_3b34c234d6e6f37g8h8,h8g7,0,1,0
3a13c567d27e47f5g6_3b34c234d6e6f37g78,g8d5,0,1,0
3a13c567d27e47f56_3b34c234d56e6f37g7,d6f6,0,1,0
3a13c37d5e68f7g7h78_4b4c56d467f6g6h6i6,h8f6,0,1,0
3a13c36d5e68f7h78i9_4b4c45d467g67h6i6,i9g7,0,1,0
3a13c36d5e68f7g7h78_3b4c45d467g68h6i69,g7i9,0,1,0
3a13b6c56d27e7f5g68_3b34c234d6e68f378,e8g8,0,1,0
3a13b6c567d27f58g6_3b34c234d68e678f3,d8f8,0,1,0
3a13b5c6d67e347f5g6_3b34c2345d5e6f367,f7f5,0,1,0
3a13b5c6d467e347g6_3b34c2345d5e6f356,c3a3,0,1,0
3a13b56c234d45e34_3a4b3d7e567f478g89,c3e5,0,1,0
3a13b4c24d3e4f67g5h5_4b123c13d4567e7,d6d3,0,1,0
3a13b4c236d16e25f4_5c4d234e346f5g7,e3c3,0,1,0
3a13b456c67e6f45g6_5a4b2c345d56e8h6,c6a4,0,1,0
3a13b3c26d3e234f4g4_4b2c345d456e67h7,g4d4,0,1,0
3a13b34c3e9f23g78h9_4d4567e2678f67,d5g8,0,1,0
3a13b346c67e6f45g6_5a4b2c234d56e8h6,b3b5,0,1,0
3a13b346c56e6f45g6_4a4b2c2347d45e8h6,c5c7,0,1,0
3a13b345c2456d5e6_5b26c3d34e2f38g4,b3b6,0,1,0
3a13b2c3d123e4f24g6_3a5b4c4d456e567f69,b4e4,0,1,0
3a13b2c3d123e3f23g6_3a5c4d456e4567f69,e7c5,0,1,0
3a13b2c37d2345f6g9_3b345c45d678g8h67,d6a3,0,1,0
3a13b2c35e234f45g5_5a2b3c46d36e7f67,d3d4,0,1,0
3a13b24c24e4f67g5h5_4a2b13c13d3457e7,d3a3,0,1,0
3a13b23d3e23f34g47_3c4d245e567f2g35h5,a3c3,0,1,0
3a13b23d3e234f34g7_3c4d245e567f2g345,e4g4,0,1,0
3a13b23c4d58e5f89g9_4b5c35d13e234f2g3,a1c3,0,1,0
3a13b23c3f567g67i9_4a24b456c467d5h7,a3d3,0,1,0
3a13b23c36d34f78g7_4c4d56e456f56g8h9,a1c2,0,1,0
3a13b23c3467d45e3_3b4c5d36e45f45g45h6,b2e5,0,1,0
3a13b23c345d5e38f4_4b4d467e456f567,f4d2,0,1,0
3a13b23c345d56e2f5_4d234e34f34g46h4,g6f6,0,1,0
3a13b23c345d56e25_4d234e34f346g4h4,f4c4,0,1,0
3a13b23c345d25e38_4b5d467e456f567,b3a4,0,1,0
3a13b234c34d5e56h7_5b5c256d23e23f3,e2b2,0,1,0
3a13b234c2456d5e6_5b5c3d34e25f38g4,b2b5,0,1,0
3a13b234c234e3f7g5_4d234e245f2456,a3a2,0,1,0
3a13b2345c35d56e2_4c4d234e34f36g4h4,e4b4,0,1,0
3a13b2345c34d56f7_4c2d123e34f345g4,d3f6,0,1,0
3a135b2c2d34e48f8h9_3b34c345d56e5f7g7h6,b2d2,0,1,0
3a134b5c5e234f34g5_3b3c34d2345e56f6h7,d3a3,0,1,0
3a134b5c5e123f34g5_3c34d2345e456f6h7,e6b3,0,1,0
3a134b45c356d67e2_4b6c4d345e4f46g4h4,e4b4,0,1,0
3a134b3c26e46f46i6_3a2b24c345d3456f5,d6a3,0,1,0
3a134b34c356d67e2_4b5c4d345e3f36g4h4,f3e4,0,1,0
3a134b345c56d57f3_3c234d234e458f4g7,e4b4,0,1,0
3a134b24d3f5g579h8_3a2b5c2347d4e45g3h5,a1b1,0,1,0
3a134b24c345d23f2_3b3d45e2345f346g4,c5c2,0,1,0
3a134b24c234d23f2_3b3d45e2345f456g4,a3a2,0,1,0
3a134b24c2345d2f2_3b3d145e2345f346,c2d3,0,1,0
3a134b23c356d56e2_4b4c4d234e3f36g4h4,d2d5,0,1,0
3a134b2345c34e46_5d345e235f56g5,f5c5,0,1,0
3a134b2345c34d1e5_3d234e346f34567,d4d1,0,1,0
3a12d4e458f678g6i8_4d5f5g478h5678i7,d4g7,0,1,0
3a12d3e27f7g789h7i7_3b5d67e456f34569,f4f7,0,1,0
3a12d36e38f48g4h7i8_3c5d5e7f35679g67h6,c5e5,0,1,0
3a12d36e38f48g47h7_3c5d57e7f35679g6h6,d7g7,0,1,0
3a12d36e28f8g68h6i6_3b5c5d7e567f35679,e5e4,0,1,0
3a12d36e28f8g67h6i6_3b5c5d7e467f35679,e4g6,0,1,0
3a12d36e28f8g57h57_3b5c5d7e67f35679g6,b5d5,0,1,0
3a12d36e28f48g47h7_3c5d57e67f35679g6,e6h6,0,1,0
3a12d36e27f8g78h7i7_3b5c5d7e456f35679,e4e7,0,1,0
3a12d368e38f4g4h7i8_3d5e57f35679g67h6,f9f8,0,1,0
3a12d3678e3f4g4h7i8_3d5e57f35678g67h6,d5e4,0,1,0
3a12d3567e3f4g4h7i8_3d4e47f35678g67h6,e4h7,0,1,0
3a12c6d6e567f567g7_3b23c347d345e34f9,f5d5,0,1,0
3a12c5d5e57f8h49i58_4d6e6f456g4567h8,f4h4,0,1,0
3a12c4e45f69g679i8_4d5f5g458h5678i7,g9e8,0,1,0
3a12c4e458f678g6i8_4d5f5g4578h5678,c4d4,0,1,0
3a12c2d6e345f567g7_3a5b1235c345d45h5,d5a2,0,1,0
3a12c2d5e456f67g67_3b1236c346d346h5,d6a5,0,1,0
3a12c2d5e456f567g7_3a5b1235c345d34h5,d3d5,0,1,0
3a12c24d13e34f3g78_5b3c3d24e2f4g5h57,c3e5,0,1,0
3a12c247d6e578f6g7_4b3c36d57e46f78g4,c6c5,0,1,0
3a12c2457d6e58f6g7_4b34c3d57e46f78g4,b3b2,0,1,0
3a12c2457d67e5f6g7_4b35c36d5e467f7g4,b5d7,0,1,0
3a12b5c5e67f567g7h8_3b23c3d3458e34f49,h8e5,0,1,0
3a12b5c5e567f567g7_3b23c34d3458e34f9,b5d6,0,1,0
3a12b5c5d5e7f8h49i58_4d6e46f456g567h8,e4g4,0,1,0
3a12b56d346e3456_4b2c23456f67g56,c3a1,0,1,0
3a12b4d8f58g79h8i69_4b23c5d567e678f7,b4c4,0,1,0
3a12b4d4f56g47h78i8_3c23457d568e456,i8g6,0,1,0
3a12b4d4f56g467h78_3c23456d567e456,h8h6,0,1,0
3a12b4d3f56g467h67_3c23456d456e456,d3e3,0,1,0
3a12b4c456d5e26f4h6_4b6d47e457f67g68,g6e6,0,1,0
3a12b4c35d234e4g8i8_3a34b235c4d567f46,e4e3,0,1,0
3a12b4c35d234e3g8i8_3a34b235c4d567e6f4,c5a3,0,1,0
3a12b4c2457e58f6g7_4a3b2c3d57e46f78g4,f7c4,0,1,0
3a12b4c2457d6e5f6g7_4b35c36d45e46f7g4,d4d6,0,1,0
3a12b3c234d8e8f7g7h4_3a4b5c5d67e56f56g46,a2d5,0,1,0
3a12b3c2346d7f7g7h4_3a4b5c5d56e56f56g46,c6e8,0,1,0
3a12b34d347e567f6_5b125c23d56f7g4,c2a2,0,1,0
3a12b34c456d5e2f4h6_4b6c7d47e4567f6g6,c7f7,0,1,0
3a12b34c345d5e56h7_5b25c26d36e34f3,f3c3,0,1,0
3a12b34c345d5e2f4h6_4a5b5d47e4567f6g6,a5c6,0,1,0
3a12b34c2457e5f6g7_4b5c36d345e46f7g4,d3b3,0,1,0
3a12b34c234d234e5_3b6c567d567e67f67,b6d8,0,1,0
3a12b345c245f2g4h5_4a4c36d47e235f3g3,c6e7,0,1,0
3a12b2d35e37f7g789_4b4c2345d4e56f8g5,e3c3,0,1,0
3a12b2d345e34f357_4c5e25f246g357h7,d3g3,0,1,0
3a12b2d245e4f357g3_5c5e235f246g7h7,g3e3,0,1,0
3a12b2c46d67e46f7g4_4c357d13458e5g6,e5b2,0,1,0
3a12b2c3d2e35f4g7h9i7_3c2d378e2678f236,f2f4,0,1,0
3a12b2c3d2e34f5g7h9i7_3c2d378e2678f346,e8e5,0,1,0
3a12b2c3d2e34f5g6h9i7_3c2d378e2567f346,e2g4,0,1,0
3a12b2c3d25e34f357_5c5d34e25f246h7,e4e2,0,1,0
3a12b2c3d23e34f5h9i7_3b1c2d78e567f346g4,g4e4,0,1,0
3a12b2c3d15e23f357_5c5d23e15f246h7,e3e1,0,1,0
3a12b2c3d123e3f23g6_3a5c45d456e456f69,c5f5,0,1,0
3a12b2c35d1e23f2g56_3b56c246d234e56f6,g6f4,0,1,0
3a12b2c35d1e23f245_3b56c46d234e456f6,f2e1,0,1,0
3a12b2c34d5f5h589i8_3b1c2d46e56f78g78h7,a2c2,0,1,0
3a12b2c2346d7f7g7h4_3a3b4c5d56e56f56g46,b2b3,0,1,0
3a12b2c13d2e35g7h9i7_3b1c2d78e2678f236,b1d3,0,1,0
3a12b2c12e3g3678h8_5b34c345d567h9,c5c2,0,1,0
3a12b2c12e3f5g378h8_5b34c34d567e7h9,e7c5,0,1,0
3a12b2c12e3f5g367h8_5b34c34d567e7i9,i9h9,0,1,0
3a12b2c12e3f56g367_5b34c34d567e7h7,h7h8,0,1,0
3a12b2c12e3f56g356_5b34c34d567e7h6,h6h7,0,1,0
3a12b2c12e34f56g35_5b34c45d567e7h6,c5c3,0,1,0
3a12b2c1236d6f7g7h4_3a3b4c4d45e56f56g46,c1c4,0,1,0
3a12b25c13d256f7g4_3a3b34c4d347e567f6,c4a2,0,1,0
3a12b25c1356d2f7g4_3a3b34c47d347e56f6,c7e7,0,1,0
3a12b24c3d2e4f356g6_4b13c245d356e7g4,d5a2,0,1,0
3a12b24c35d567e16_3a4b3c24d234e235f6,a2a3,0,1,0
3a12b24c35d1567e6_3a4b3c24d234e345f6,d1e2,0,1,0
3a12b24c13d123f7g4_3a3b3c4d456e456f56,f5d3,0,1,0
3a12b24c135d567e6_3a4b13c24d234e35f6,c1d1,0,1,0
3a12b24c1356d567_3a4b13c24d234e45f6,c6e6,0,1,0
3a12b24c1345d2f7g4_3a3b3c67d34e456f46,f4c4,0,1,0
3a12b24c1234d2f7g4_3a3b3c5d346e456f46,d6c6,0,1,0
3a12b245c135d2f7g4_3a3b3c467d34e456f6,e4b4,0,1,0
3a12b2456c34d1e2f4_5a4d234e345f67,d4d1,0,1,0
3a12b23d23e3f25h5i7_3c35d4e45f47g456h6,e5b2,0,1,0
3a12b23c4d23e34f34_4b4c35d456e5678,a2d5,0,1,0
3a12b23c3d234f5h9i7_3b1c2d78e4567f346,f4d4,0,1,0
3a12b23c35d123e7g6_4a4b45c4d456e56f6,a2c2,0,1,0
3a12b23c345d5e2f4h6_4a5b5c7d47e456f6g6,c7e7,0,1,0
3a12b23c345d56e2g5_4d123e34f34g4h47,h7g6,0,1,0
3a12b23c345d56e2f5_4d123e34f34g46h4,d1d4,0,1,0
3a12b23c2d34e4h67i6_3a4b4c13e35f34g57h9,a2c4,0,1,0
3a12b23c2457e5f6g7_4b4c36d45e46f57g4,f5d3,0,1,0
3a12b23c1d123e23f5_5b6c4567d6f9h8i8,a1c3,0,1,0
3a12b236c14d13e4g5_4b1c3d2456e36f57,f5e5,0,1,0
3a12b235c247e5f6g7_4b4c356d46e47f5g4,c5f7,0,1,0
3a12b234c3467d4e3_3c5d36e457f45g45h6,a2d5,0,1,0
3a12b234c245f2g4h5_4a4c6d37e234f35g3,f5c3,0,1,0
3a12b234c234d35f6_5d4e45f345g356,g6d3,0,1,0
3a12b234c234d234_3b56c567d567e67f7,b5e5,0,1,0
3a12b2345c34d1e2f4_4a45d234e345f67,a5b6,0,1,0
3a12b1c34e4g567h7i7_4b23c2d34e357f5h6,a2a3,0,1,0
3a12b16c567d36e7h5_3a3b234c24e34g34h9,b4b1,0,1,0
3a12b134c2d5e56f7g7_5a34b2d6e2f346i6,e5c5,0,1,0
3a12b134c25d5e6f7g7_5a45b2d6e2f346i6,c5b5,0,1,0
3a12b1345c2d5e6f7g7_5a45b2d26e3f46i6,d5c5,0,1,0
3a12b1345c25e6f7g7_5a45b2d36e4f56i6,c5a5,0,1,0
3a12b126c3d35e4f5i6_3b345c456d278e7f7,b2c1,0,1,0
3a12b124c34d3e6g9i8_4b3c6d45e5f56g45h4,g5e4,0,1,0
3a12b1245c34e3f7g5_4d1234e245f236,b5a4,0,1,0
3a12b123c35d2e27g6_4a4b456c47d45e5f6,b3d3,0,1,0
3a12b123c34d23e4f6_5c567d456e567,c7c4,0,1,0
3a12b1234c3d5f2g5h5_3d34e45f345g89h9i8,f2e2,0,1,0
3a12b1234c3d5e2g5h5_3d34e345f35g89h9i8,b4a3,0,1,0
3a12b1234c35d67e3_3a3c26d3e4568f56g8,a1d4,0,1,0
3a12b1234c34e6g9i8_4a3c6d45e45f46g4h4,f4c4,0,1,0
3a125b6d2e3f5g5h5i89_4c345d456e456f4,e5b2,0,1,0
3a125b6d23f5g5h5i89_4c345d45e456f46,f6d6,0,1,0
3a125b6c2d2f5g5h5i89_4c345d45e45f46g6,g6e6,0,1,0
3a125b5c567d67e6f8_4a3b346c34e57h6i6,c7e7,0,1,0
3a125b46c345f6g8i9_3c6d47e89f5g67h678,g6g8,0,1,0
3a125b46c345f68i9_3c6d47e89f5g78h678,g7i9,0,1,0
3a125b26c3f5g5h5i89_4c456d45e45f46g6,c6c3,0,1,0
3a125b26c3f5g5h4i89_4b5c456d45e46f4g6,d5f6,0,1,0
3a125b26c3e5f5h4i89_4b5c456d45e4f46g6,b5e5,0,1,0
3a125b25c4d3e8f7g6h7_3c35d4567e56f4g45,a5b4,0,1,0
3a125b256c35d2e47_3b3c4d345e58f5689,d2c2,0,1,0
3a125b24d34e48f8h9_3b3c345d56e57f7g7h6,a2c2,0,1,0
3a124d567e567f45_3a5b2345c456d8e8f7,c6a4,0,1,0
3a124b45c36d28e4f4_3b123c245d567e2f7,c6b6,0,1,0
3a124b456c456d56_4c123d34e234f45,a1b3,0,1,0
3a124b3c45d256e3f9_4d47e45678f456,b3e6,0,1,0
3a124b3c17d23e4f38_3b12c345d456e7f7h8,a4a3,0,1,0
3a124b34c45d25e38_4c6d467e456f456,b4d6,0,1,0
3a124b34c456d56e6_4c123d34e45f45g5,e6b6,0,1,0
3a124b34c456d56e6_3a3c123d234e45f45,d6a3,0,1,0
3a124b346c456d56_4c123d34e345f45,b3b5,0,1,0
3a124b346c345d5e6_3b12c2d34e4f457h4i6,b2d2,0,1,0
3a124b345c456d56_3a3c123d234e345f4,b5e5,0,1,0
3a124b345c345d6e5_3d45e4678f4678g5,f8f5,0,1,0
3a124b3456c456d5_3a3c123d234e34f45,b6d6,0,1,0
3a124b24c4d3e8f7g6h7_3c35d4567e456f4g5,b2b3,0,1,0
3a124b24c234d23f2_3b3d45e2345f3456,d3b3,0,1,0
3a124b234c6d235e6_3c345d467e257g6h6,a1c2,0,1,0
3a124b234c45e3f7g5_4d2346e245f246,a2d5,0,1,0
3a124b234c34e3f7g5_4c5d234e245f246,c3c5,0,1,0
3a124b234c34d4f37_3d3e34567f456g47,e3d2,0,1,0
3a124b234c345d3e5_3d456e3467f4578,f5d3,0,1,0
3a124b234c345d1f2_3a3d234e2345f346,f2g3,0,1,0
3a124b234c23e3f7g5_4c4d234e245f256,c2c4,0,1,0
3a124b234c234d2f2_3a3d345e2345f346,c2c5,0,1,0
3a124b2345c45d5f4_3a3c6d4678e56f67g7,e5e7,0,1,0
3a124b2345c345f3_3d456e4568f457i8,e8e7,0,1,0
3a124b2345c345e5_3d456e346f34567,f5d3,0,1,0
3a124b2345c345e5_3d3456e467f4678,f6f5,0,1,0
3a124b2345c345e5_3c6d3456e467f457,c6f6,0,1,0
3a124b2345c345e3_3d456e4567f457i8,d6d3,0,1,0
3a124b124c34e3f7g5_4d1234e245f346,a2c2,0,1,0
3a1245b13c35f5h4i5_3c24d2e12f6g6h678i7,h8h5,0,1,0
3a1245b13c35f5g4i5_3c24d2e12f6g6h567i7,i7g5,0,1,0
3a1245b123c5f5h4i5_3c4d23e12f6g6h678i7,d3c2,0,1,0
3a1245b1234c234_3a3c567d567e56f67,a1d4,0,1,0
3a123e3f56g467h67_3b4c23456d45e456,h6h8,0,1,0
3a123d6e678f79h8i8_4b123c356d348f8,f8g8,0,1,0
3a123d6e678f79g8h8_4b123c356d348f8,d3a3,0,1,0
3a123c47d2345f6g9_3b345c56d678g8h67,c6c4,0,1,0
3a123c26d34e234f4_4b234c345d56e7h7,e2e5,0,1,0
3a123b4d2e1f2g5h467_4c3d35e3456f345,h7i7,0,1,0
3a123b4c17d23e4f38_3b23c345d456e7f7h8,a1a4,0,1,0
3a123b34c34d5e56h7_5b5c256d23e34f3,d2b2,0,1,0
3a123b34c27e58f6g7_5b2c34d57e46f8g4,e6b3,0,1,0
3a123b346d1e4f8h9i9_4b5c456d56e56g8h8,a2c3,0,1,0
3a123b345c45d5e6h7_5a5b2c236d36e34,e3b3,0,1,0
3a123b2c234d2e5f8g6_4b34c56d46e4f45g8,d6a3,0,1,0
3a123b23c4d7e4h78i8_3b45c356d34e5f57i9,e5b2,0,1,0
3a123b23c34d5e56h7_5b15c256d23e3f3,b1e4,0,1,0
3a123b236d1e4f8h9i9_4b4c56d456e56g8h8,b2b4,0,1,0
3a123b234c345e48_4c6d23457e3f34g6,a1d4,0,1,0
3a123b14c24d1e4f35_3b35c3d234e5f478g4,a2a4,0,1,0
3a123b13c4e4f45g6i5_4b2c23d234e3f3g45,e3b3,0,1,0
3a123b124c3d237g6_3c124d45e356f456,e6d6,0,1,0
3a123b123c3d5e1g5h5_3d34e234f35g89h9i8,a1d4,0,1,0
3a123b123c24d3f8g9_5c36d24e345f45,a2d2,0,1,0
3a123b123c234d5f6_5d34e345f345g5,f5c2,0,1,0
3a123b1234c3d27g6_3c124d345e45f456,e4e6,0,1,0
3a1235b23c234d7e4_4b5c5d2345e3f34g6,a5a4,0,1,0
3a1234b56c3d28e4f4_3b1234c245d57e2f7,f4d3,0,1,0
3a1234b3c4d3e8f7g6h7_3b4c35d457e456f4g5,f7f6,0,1,0
3a1234b3c124e4f4h6_3b24c35d45e56f67g5,c5a3,0,1,0
3a1234b3c124d3f4h6_3b24c35d5e456f67g5,e4d4,0,1,0
3a1234b34c456d5e6_4c123d34e345f45,a3d6,0,1,0
3a1234b345c345e5_3d456e346f4567g6,f6c6,0,1,0
3a1234b345c345e5_3d456e34678f467,e3g5,0,1,0
3a1234b345c345e5_3d345e346f34567,f6d6,0,1,0
3a1234b345c345e5_3d3456e3467f478,d3f5,0,1,0
3a1234b345c345e5_3d3456e3467f467,f6f5,0,1,0
3a1234b24c345d5f2_3b3c2d124e45f3456,c5c2,0,1,0
3a1234b24c234d5f2_3b3d124e345f3456,a2d2,0,1,0
3a1234b23c345d7e4_4b5c6d2345e3f34g6,a4b4,0,1,0
3a1234b23c234d7e4_4b4c5d2345e3f34g6,c2c5,0,1,0
3a1234b234c456e5_3c7d345e346f457g6,c7d7,0,1,0
3a1234b234c345e5_3d456e3467f4678,f8e8,0,1,0
3a1234b234c345e5_3d456e3467f4578,e3d3,0,1,0
3a1234b234c345e5_3d3456e346f3457,d6f6,0,1,0
3a1234b234c345e5_3d3456e3467f478,f8f6,0,1,0
3a1234b234c345e5_3c6d456e346f457g6,d6d3,0,1,0
3a1234b2345c45e5_3c6d3456e467f457,d3c3,0,1,0
3a1234b2345c34e5_3d345e346f34567,d3d6,0,1,0
3a1234b2345c34e5_3d3456e467f4578,f8c5,0,1,0
3a1234b13c124f4h6_3b24c5d45e456f67g5,e4c3,0,1,0
3a1234b12c4d35e7f2_5b4c35d4e45f45g6,e5b2,0,1,0
3a1234b1234e6g9i8_5c46d45e45f6g4h4,e4b4,0,1,0
2c345d35e45f457g57_3b2345c2d46e678f6,e8e5,0,1,0
2c345d345e57f457g5_3d2e346f26g467h58,f2e2,0,1,0
2b3d345e67f4567g57_3c47d6e3589g4h58i8,d6c5,0,1,0
2b3d345e4567f57g56_3b24c35d6e2f26g7h56,c5c4,0,1,0
2b3d345e4567f457g6_3b24c34d6e2f26g7h56,b2c2,0,1,0
2b3d3457e456f57g56_3a1b24c5d6e2f26g7h56,a1c3,0,1,0
2b3c5d356e567f467h7_3b5e234f35g567h56,e4h7,0,1,0
2b3c5d345e567f467h7_3b5e234f35g56h56i6,i6f6,0,1,0
2b3c45d456e567f467_3c3d123e234f5g45h5,f6c3,0,1,0
2b3c3d34e567f346g57_3b56c5d57e8f57g68h9,c5d6,0,1,0
2b3c3d346e567f45g57_3b56c5d57e8f678g8h9,f8f5,0,1,0
2b3c3d346e567f34g57_3b56c6d57e8f57g68h9,g6f6,0,1,0
2b3c3d346e567f34g56_3b56c6d57e8f567g8h9,h9g7,0,1,0
2b3c3d346e456f457g5_3b56c57d57e7f68g8h9,c7f7,0,1,0
2b3c3d346e34567g56_3b56c6d57e8f567g7h8,c6b4,0,1,0
2b3c3d3457e46f57g56_3a13b2c5d6e25f2g7h56,a3b4,0,1,0
2b3c3d34567e456f67_3b24e7f9g678h68i89,f9g9,0,1,0
2b3c36d346e456f45g5_3b56c457d57e7f8g8h9,c4e6,0,1,0
2b3c35d356e567f467_3b5e234f35g56h56i6,g6d3,0,1,0
2b3c35d346e35f45g56_4a23b45c467d5e4h4,d3a3,0,1,0
2b3c34d7e4567f57g8h6_3b4c2d345f6g4567h7,g6e6,0,1,0
2b3c34d457e45f45g6h6_3a15e127f789g57h5,d5g5,0,1,0
2b3c34d3e4567f456g4_4d2e123f3g35h45i5,e2c2,0,1,0
2b3c34d3e3457f456g4_4c2d2e12f3g35h45i5,e2b2,0,1,0
2b3c34d356e7f4568g7_4b4c5d24e345f37g4,d2f4,0,1,0
2b3c34d356e7f4568g7_3a3b4c125d4e456f7g4,e6e3,0,1,0
2b3c34d34e45f58g56h6_3a1b1c5d678e127i59,f5c2,0,1,0
2b3c34d34e4567f567_3e123f234g345h45,f2i5,0,1,0
2b3c34d34e4567f456_3e123f23g345h45i5,f2d2,0,1,0
2b3c34d345e345f457_3b2e678f68g678h78,g8i8,0,1,0
2b3c34d3457e45f45h6_3a15e12f789g567h5,d3g6,0,1,0
2b3c34d3457e4567f7_3b2c16d2e1238f24g4,f4g3,0,1,0
2b3c34d2347e4567f7_3b2c16d1e1238f23g3,f2d2,0,1,0
2b3c345d46e67f567g8_3b5c7d57e5f8g4567h7,f5f8,0,1,0
2b3c345d46e57f8g56h6_3a3b4c12d5e6f567g4h7,f7c4,0,1,0
2b3c345d45e4567f8g6_3f4567g578h5789,f8d6,0,1,0
2b3c345d45e346f4g68_3a5b125c67d6e25f3g5,c6e6,0,1,0
2b3c345d456e567f47_3b2d123e234f35g5h5,e5b2,0,1,0
2b3c345d456e4567g6_3f567g578h56789,b3d3,0,1,0
2b3c345d35e4f457g57_3a3b245c2d46e567f6,a3a4,0,1,0
2b3c345d356e7f56g57_4a3b4d4e345f347g4,a3b5,0,1,0
2b3c345d347e567g68_3f567g57h56789i8,d3d5,0,1,0
2b3c345d346e57f78g7_3a4b245c7d578e468,d5f7,0,1,0
2b3c345d346e57f678_3a4b245c7d57e469f9,f9d8,0,1,0
2b3c345d346e567f47_4b1c1d258e234f35,b3e3,0,1,0
2b3c345d346e467f6g5_3a3d5e58f57g689i78,d3a3,0,1,0
2b3c345d345e567f7g6_3f56g578h5678i78,d5g8,0,1,0
2b3c345d345e456f7g6_3f568g578h5678i7,e4e7,0,1,0
2b3c345d3456e457h6_4e6f567g5678h58,e7b4,0,1,0
2b3c345d26e45f57g78_3c12d45e36f368g6h7,c2d3,0,1,0
2b3c345d236e45f7g78_3c12d45e36f368g6h7,g6d6,0,1,0
2b3c3456d5e345f48g4_3b4d34678e678f7g8,c6b5,0,1,0
2b3c3456d346e67f5g5_3a3d5e58f67g89h7i78,c6f6,0,1,0
2b3c24d456e45f57g56_3a2b56c3d23e8f468g7,d3b3,0,1,0
2b3c245d567e567f46_3d123e234f5g456h5,b3d4,0,1,0
2b3c245d45e3f356g6h7_4b4d6e2567f7g58h6,h6f4,0,1,0
2b3c245d45e3f356g6h7_3b4d6e2567f78h6i78,f8g8,0,1,0
2b3c245d45e3f356g6h6_4b4d6e2567f47g58,e7e4,0,1,0
2b3c245d45e34f356h6_4b4d36e256f47g58,d6f6,0,1,0
2b3c245d4567e567f4_3d123e234f56g45h5,d4f6,0,1,0
2b3c245d345e346f78_4b5c3d26e57f56g6h7,d6f8,0,1,0
2b3c23d567e45f67g68_5d34f45g57h78i9,h7f7,0,1,0
2b3c23d567e456f6g68_5d34f457g57h8i9,f4g4,0,1,0
2b3c23d456e456f6g68_5d23f57g457h8i9,g4h5,0,1,0
2b3c235d5e567f467g6_3b5d3e234f35g5h56i6,d3g6,0,1,0
2b3c235d45e45f467h7_5b4c4e678g67h8i9,e8e5,0,1,0
2b3c235d4567e567f4_3d123e234f35g45h5,e6c4,0,1,0
2b3c234d4e45f456g46_3b2d2f78g57h5789i9,h5i6,0,1,0
2b3c234d45e346f4g68_3a4b124c56d6e25f3g5,b4a5,0,1,0
2b3c234d45e345f57g6_3e678f68g789h68i8,b3d3,0,1,0
2b3c234d356e457g67_3a3b2d124e26f456g5,e6g6,0,1,0
2b3c234d345e5f5g58h7_3a3b5c567d678e678,a3a4,0,1,0
2b3c234d345e5f5g57h7_3a4b5c567d678e678,a4a5,0,1,0
2b3c234d345e5f56g56_3a5b5c567d678e678,e6b6,0,1,0
2b3c234d3457e4567_3b2c16d12e1238f3g3,c1f4,0,1,0
2b3c2345d45e34f67h7_5a4b4e567g67h8i9,e7e4,0,1,0
2b3c2345d4567e67f4_3d123e345f35g45h5,c3e5,0,1,0
2b3c2345d35e4f47g57_3a4b1245d46e567f6,b1c1,0,1,0
2b3c2345d356e45g7h6_3a3b2d124e2f456g56,f6h6,0,1,0
